transaction_id,account_id,transaction_type,transaction_amount,balance_before,balance_after,channel,location,timestamp,is_fraud
T00943,A1024,deposit,4623.32,303.61,4926.929999999999,ATM,Mutare,2025-04-25 06:37:37,0
T00944,A1025,withdrawal,398.01,781.19,383.18000000000006,mobile,Harare,2025-05-19 02:55:53,0
T00945,A1089,withdrawal,5165.12,248.76,-4916.36,online,Mutare,2025-05-04 18:28:07,1
T00946,A1070,deposit,4567.6,9815.09,14382.69,online,Masvingo,2025-04-20 09:59:56,0
T00947,A1034,transfer,2043.09,6634.33,4591.24,ATM,Mutare,2025-04-01 19:01:34,0
T00948,A1071,transfer,3271.15,8559.08,5287.93,ATM,Bulawayo,2025-03-23 10:26:16,0
T00949,A1047,deposit,304.79,8960.46,9265.25,online,Harare,2025-04-07 05:21:10,0
T00950,A1053,deposit,4608.39,7227.72,11836.11,ATM,Mutare,2025-03-28 13:37:32,0
T00951,A1082,payment,2632.2,3848.91,1216.71,online,Harare,2025-04-07 11:14:58,0
T00952,A1071,deposit,4264.52,4727.43,8991.95,ATM,Bulawayo,2025-05-08 10:39:39,0
T00953,A1056,withdrawal,3682.4,9662.18,5979.780000000001,online,Bulawayo,2025-03-25 20:08:31,0
T00954,A1017,payment,657.67,3886.82,3229.15,mobile,Gweru,2025-04-20 17:08:51,0
T00955,A1046,deposit,2031.65,6190.19,8221.84,ATM,Bulawayo,2025-04-26 08:07:09,0
T00956,A1046,transfer,2417.34,3439.1,1021.7599999999998,ATM,Masvingo,2025-03-31 14:21:39,0
T00957,A1007,withdrawal,3374.41,945.85,-2428.56,ATM,Gweru,2025-04-12 20:28:18,1
T00958,A1081,transfer,604.32,5016.39,4412.070000000001,ATM,Bulawayo,2025-04-13 19:25:06,0
T00959,A1075,transfer,4481.63,3807.7,-673.9300000000003,ATM,Mutare,2025-04-05 16:58:33,1
T00960,A1018,deposit,3061.95,7795.22,10857.17,online,Mutare,2025-04-24 08:06:53,0
T00961,A1060,payment,3237.02,9517.79,6280.77,online,Gweru,2025-05-13 01:51:06,0
T00962,A1010,withdrawal,3893.01,1871.53,-2021.4800000000002,branch,Masvingo,2025-04-29 06:49:30,1
T00963,A1099,transfer,260.05,2871.16,2611.1099999999997,mobile,Harare,2025-03-22 12:09:45,0
T00964,A1097,deposit,4158.82,4114.82,8273.64,online,Harare,2025-04-14 06:48:41,0
T00965,A1065,deposit,1203.31,6648.2,7851.51,branch,Mutare,2025-04-09 07:04:22,0
T00966,A1069,deposit,3139.77,9115.66,12255.43,mobile,Mutare,2025-03-23 09:14:17,0
T00967,A1099,withdrawal,1558.57,1193.48,-365.0899999999999,ATM,Masvingo,2025-04-06 19:35:52,1
T00968,A1039,withdrawal,2661.31,6952.57,4291.26,branch,Bulawayo,2025-03-30 14:39:24,0
T00969,A1046,transfer,509.87,7564.84,7054.97,online,Masvingo,2025-04-18 21:42:41,0
T00970,A1072,withdrawal,1217.1,5616.78,4399.68,online,Masvingo,2025-04-06 00:56:50,0
T00971,A1043,withdrawal,2189.19,4985.37,2796.18,ATM,Mutare,2025-04-01 03:57:16,0
T00972,A1069,withdrawal,4536.95,2624.89,-1912.06,online,Mutare,2025-03-26 17:17:08,1
T00973,A1048,deposit,4685.37,2209.2,6894.57,mobile,Harare,2025-04-22 23:20:38,0
T00974,A1046,withdrawal,3564.36,9352.96,5788.5999999999985,online,Masvingo,2025-04-19 16:57:11,0
T00975,A1009,withdrawal,3492.48,8127.44,4634.959999999999,online,Bulawayo,2025-05-03 22:00:58,0
T00976,A1012,payment,4233.73,5331.91,1098.1800000000003,ATM,Masvingo,2025-05-01 19:33:10,0
T00977,A1058,transfer,556.27,6169.53,5613.26,online,Masvingo,2025-05-15 23:10:29,0
T00978,A1016,deposit,3960.14,5423.74,9383.88,branch,Bulawayo,2025-05-04 19:21:33,0
T00979,A1092,withdrawal,6211.34,6123.23,-88.11000000000058,mobile,Mutare,2025-04-16 18:00:43,1
T00980,A1070,deposit,268.52,4688.73,4957.25,online,Masvingo,2025-04-13 21:03:41,0
T00981,A1081,withdrawal,139.4,9366.87,9227.470000000001,mobile,Masvingo,2025-05-01 12:03:00,0
T00982,A1099,deposit,3959.97,5722.4,9682.369999999999,online,Masvingo,2025-03-28 16:59:52,0
T00983,A1010,transfer,3674.11,3340.68,-333.4300000000003,online,Harare,2025-04-09 08:03:17,1
T00984,A1062,withdrawal,1598.84,1504.91,-93.92999999999984,mobile,Bulawayo,2025-03-23 21:03:54,1
T00985,A1008,transfer,4776.02,1067.03,-3708.9900000000007,ATM,Gweru,2025-04-14 04:36:12,1
T00986,A1086,withdrawal,2710.59,2420.12,-290.47000000000025,mobile,Mutare,2025-05-01 22:07:20,1
T00987,A1076,withdrawal,2114.19,9867.25,7753.0599999999995,ATM,Mutare,2025-05-20 20:06:36,0
T00988,A1049,transfer,2753.17,9729.65,6976.48,online,Bulawayo,2025-03-26 06:44:08,0
T00989,A1066,payment,4487.96,2706.67,-1781.29,ATM,Masvingo,2025-04-02 03:15:39,1
T00990,A1026,withdrawal,3149.8,7590.99,4441.19,ATM,Gweru,2025-03-24 05:37:16,0
T00991,A1081,deposit,4919.68,8549.86,13469.54,mobile,Harare,2025-05-09 20:32:19,0
T00992,A1066,transfer,975.77,3869.76,2893.9900000000002,ATM,Bulawayo,2025-04-12 15:58:37,0
T00993,A1016,deposit,442.14,5059.03,5501.17,branch,Masvingo,2025-03-31 09:04:10,0
T00994,A1036,withdrawal,1818.35,1952.4,134.05000000000018,branch,Masvingo,2025-04-23 22:02:56,0
T00995,A1090,transfer,2807.4,5819.31,3011.9100000000003,mobile,Bulawayo,2025-05-19 02:30:07,0
T00996,A1092,transfer,2015.93,557.49,-1458.44,branch,Gweru,2025-04-25 21:44:06,1
T00997,A1024,withdrawal,176.25,9716.75,9540.5,mobile,Bulawayo,2025-04-01 18:25:21,0
T00998,A1017,deposit,1711.45,3440.28,5151.7300000000005,mobile,Masvingo,2025-05-12 08:39:15,0
T00999,A1028,transfer,824.77,5283.32,4458.549999999999,branch,Mutare,2025-05-07 01:03:48,0
T01000,A1099,payment,802.95,9928.04,9125.09,online,Masvingo,2025-04-04 15:19:22,0
T01001,A1035,payment,5188.13,1865.22,-3322.91,ATM,Bulawayo,2025-04-17 16:49:44,1
T01002,A1097,payment,3360.53,7965.1,4604.57,ATM,Masvingo,2025-03-24 15:05:41,0
T01003,A1085,withdrawal,4680.22,7631.32,2951.0999999999995,mobile,Bulawayo,2025-05-07 09:26:53,0
T01004,A1006,withdrawal,730.07,6180.47,5450.400000000001,ATM,Bulawayo,2025-03-29 09:05:32,0
T01005,A1034,withdrawal,5816.88,602.39,-5214.49,branch,Mutare,2025-05-01 16:35:18,1
T01006,A1017,payment,129.26,4130.65,4001.3899999999994,online,Gweru,2025-05-02 10:24:08,0
T01007,A1019,payment,78.7,2886.58,2807.88,online,Harare,2025-03-28 07:56:54,0
T01008,A1026,deposit,3561.96,2467.2,-1094.7600000000002,online,Bulawayo,2025-04-13 01:00:05,1
T01009,A1083,deposit,723.85,6805.96,7529.81,ATM,Harare,2025-04-16 12:48:19,0
T01010,A1032,deposit,367.34,3988.17,4355.51,branch,Gweru,2025-05-14 22:56:55,0
T01011,A1065,transfer,5620.79,7974.83,2354.04,ATM,Mutare,2025-04-27 20:28:56,0
T01012,A1097,withdrawal,2566.92,9340.53,6773.610000000001,ATM,Bulawayo,2025-04-19 03:50:47,0
T01013,A1034,transfer,5377.71,3363.81,-2013.9,ATM,Bulawayo,2025-04-05 10:24:32,1
T01014,A1031,payment,105.75,3796.8,3691.05,online,Gweru,2025-04-09 06:23:06,0
T01015,A1025,transfer,5849.23,4962.45,-886.7799999999997,ATM,Harare,2025-05-04 20:09:15,1
T01016,A1081,transfer,5649.8,2678.07,-2971.73,ATM,Masvingo,2025-03-24 09:38:41,1
T01017,A1003,transfer,642.48,3542.28,2899.8,online,Mutare,2025-03-28 02:55:04,0
T01018,A1095,withdrawal,1060.51,6431.98,5371.469999999999,online,Harare,2025-03-30 02:26:53,0
T01019,A1004,transfer,2212.84,1000.17,-1212.67,mobile,Bulawayo,2025-04-22 14:18:31,1
T01020,A1005,withdrawal,5877.53,666.72,-5210.8099999999995,ATM,Mutare,2025-04-07 12:54:55,1
T01021,A1072,transfer,2553.38,6657.52,4104.14,ATM,Masvingo,2025-04-14 09:25:53,0
T01022,A1072,transfer,1662.29,8539.17,6876.88,online,Gweru,2025-04-16 07:59:10,0
T01023,A1099,withdrawal,4931.8,8015.29,3083.49,mobile,Masvingo,2025-05-19 20:27:19,0
T01024,A1097,payment,2773.53,9096.7,6323.17,mobile,Masvingo,2025-04-08 06:42:33,0
T01025,A1055,transfer,4241.86,1922.97,-2318.8899999999994,ATM,Masvingo,2025-04-15 12:48:57,1
T01026,A1060,withdrawal,3306.15,4865.8,1559.65,branch,Gweru,2025-05-07 03:07:01,0
T01027,A1080,transfer,2485.24,1566.24,-918.9999999999998,mobile,Mutare,2025-03-31 02:13:01,1
T01028,A1049,withdrawal,5025.1,480.8,-4544.3,branch,Bulawayo,2025-04-29 18:54:18,1
T01029,A1039,withdrawal,5167.45,1078.76,-4088.6899999999996,online,Mutare,2025-05-12 23:14:31,1
T01030,A1004,deposit,3782.98,1852.72,5635.7,mobile,Bulawayo,2025-04-08 00:19:20,0
T01031,A1051,withdrawal,5746.16,8185.21,2439.05,mobile,Harare,2025-04-11 07:14:48,1
T01032,A1056,transfer,4814.48,3333.58,-1480.8999999999996,ATM,Mutare,2025-04-25 02:51:49,1
T01033,A1057,payment,4731.92,8304.28,3572.3600000000006,ATM,Mutare,2025-04-18 20:02:44,0
T01034,A1097,transfer,5966.16,9575.4,3609.24,mobile,Harare,2025-04-30 19:18:11,0
T01035,A1082,payment,141.37,8179.24,8037.87,branch,Gweru,2025-04-10 09:04:52,0
T01036,A1062,transfer,4220.12,2281.29,-1938.83,online,Mutare,2025-03-24 09:23:57,1
T01037,A1022,withdrawal,857.64,1562.44,704.8000000000001,ATM,Bulawayo,2025-05-03 20:05:54,0
T01038,A1063,transfer,4865.39,8584.24,3718.8499999999995,ATM,Masvingo,2025-05-02 04:59:05,0
T01039,A1031,withdrawal,476.24,6746.47,6270.2300000000005,mobile,Harare,2025-03-27 20:26:31,0
T01040,A1026,payment,2915.38,7920.81,5005.43,ATM,Mutare,2025-03-28 06:42:24,0
T01041,A1048,deposit,2637.02,3008.42,5645.4400000000005,branch,Harare,2025-04-25 05:00:24,0
T01042,A1009,transfer,2927.88,8771.24,5843.36,ATM,Mutare,2025-04-24 05:38:04,0
T01043,A1059,deposit,1266.08,3504.59,4770.67,branch,Mutare,2025-05-03 16:48:48,0
T01044,A1025,transfer,2079.43,6731.75,4652.32,ATM,Mutare,2025-05-19 15:12:32,0
T01045,A1092,payment,266.7,9328.59,9061.89,branch,Bulawayo,2025-05-18 03:55:15,0
T01046,A1056,transfer,1424.12,4595.11,3170.99,online,Bulawayo,2025-04-12 08:32:12,0
T01047,A1073,withdrawal,3672.94,7365.02,3692.0800000000004,mobile,Harare,2025-05-16 12:31:00,0
T01048,A1043,deposit,1251.29,3952.1,5203.389999999999,ATM,Mutare,2025-04-17 23:41:33,0
T01049,A1090,withdrawal,1834.69,4192.04,2357.35,mobile,Masvingo,2025-03-28 16:11:02,0
T01050,A1046,withdrawal,1979.58,8787.81,6808.23,ATM,Bulawayo,2025-04-24 14:01:03,0
T01051,A1098,withdrawal,5906.55,1978.49,-3928.0600000000004,online,Masvingo,2025-04-06 12:36:33,1
T01052,A1022,payment,1905.69,854.23,-1051.46,mobile,Gweru,2025-04-16 06:31:51,1
T01053,A1030,payment,5610.56,7349.04,1738.4799999999996,mobile,Gweru,2025-04-22 14:09:48,0
T01054,A1019,withdrawal,462.32,4141.29,3678.97,ATM,Masvingo,2025-05-03 23:24:53,0
T01055,A1003,transfer,2222.2,6778.12,4555.92,ATM,Masvingo,2025-04-09 12:07:09,0
T01056,A1099,deposit,1884.62,9591.74,11476.36,ATM,Mutare,2025-03-24 12:49:43,0
T01057,A1071,payment,413.23,5750.23,5337.0,branch,Harare,2025-05-10 03:14:11,0
T01058,A1050,withdrawal,4555.54,346.25,-4209.29,branch,Gweru,2025-04-21 04:35:45,1
T01059,A1031,deposit,1398.66,9800.58,11199.24,mobile,Masvingo,2025-05-05 14:12:15,0
T01060,A1049,transfer,543.51,2739.49,2195.9799999999996,mobile,Mutare,2025-05-05 17:10:51,0
T01061,A1011,transfer,251.02,5274.54,5023.5199999999995,online,Bulawayo,2025-04-05 02:19:23,0
T01062,A1060,withdrawal,3305.1,1400.08,-1905.02,ATM,Mutare,2025-05-15 11:15:48,1
T01063,A1025,transfer,5140.47,2264.21,-2876.26,branch,Bulawayo,2025-04-03 07:06:47,1
T01064,A1096,payment,2173.5,9349.75,7176.25,online,Masvingo,2025-04-21 20:33:56,0
T01065,A1082,withdrawal,5271.23,520.69,-4750.539999999999,branch,Masvingo,2025-04-19 22:27:44,1
T01066,A1057,transfer,2266.76,482.1,-1784.6600000000003,online,Gweru,2025-04-26 08:41:49,1
T01067,A1091,deposit,3781.62,8348.77,12130.39,online,Harare,2025-03-24 04:23:07,0
T01068,A1025,deposit,4369.66,8850.99,13220.65,online,Mutare,2025-04-04 05:08:33,0
T01069,A1010,withdrawal,1016.42,6888.07,5871.65,online,Mutare,2025-04-29 03:44:57,0
T01070,A1018,transfer,764.78,9291.64,8526.859999999999,ATM,Mutare,2025-05-16 01:16:06,0
T01071,A1034,deposit,4727.97,6662.62,11390.59,mobile,Harare,2025-04-06 23:18:03,0
T01072,A1095,payment,92.53,5341.02,5248.490000000001,ATM,Harare,2025-05-03 13:58:51,0
T01073,A1083,payment,1279.51,7127.8,5848.29,branch,Bulawayo,2025-05-17 16:28:33,0
T01074,A1001,deposit,1417.12,4956.67,6373.79,mobile,Gweru,2025-05-08 02:59:44,0
T01075,A1013,withdrawal,4889.88,4350.25,-539.6300000000001,mobile,Harare,2025-04-17 05:59:17,1
T01076,A1035,deposit,772.23,6886.27,7658.5,mobile,Masvingo,2025-04-28 00:02:57,0
T01077,A1034,withdrawal,2579.77,9586.31,7006.539999999999,mobile,Masvingo,2025-03-24 21:10:48,0
T01078,A1089,payment,5522.86,1176.07,-4346.79,ATM,Harare,2025-04-17 11:54:26,1
T01079,A1044,transfer,1789.32,2858.2,1068.8799999999999,online,Masvingo,2025-05-06 10:42:30,0
T01080,A1051,payment,5233.86,2038.8,-3195.0599999999995,branch,Mutare,2025-03-24 01:24:08,1
T01081,A1097,deposit,3300.12,4234.92,7535.04,mobile,Harare,2025-04-12 13:01:26,0
T01082,A1083,transfer,1534.25,3654.18,2119.93,ATM,Bulawayo,2025-04-25 18:35:50,0
T01083,A1059,deposit,4645.09,7195.83,11840.92,ATM,Gweru,2025-05-09 13:57:50,0
T01084,A1002,transfer,3745.28,4153.23,407.94999999999936,online,Gweru,2025-05-05 18:11:27,0
T01085,A1045,deposit,1129.18,2638.17,3767.3500000000004,mobile,Masvingo,2025-05-13 23:20:20,0
T01086,A1053,withdrawal,1090.14,6582.49,5492.349999999999,mobile,Harare,2025-05-16 23:15:52,0
T01087,A1024,deposit,1149.46,3009.5,4158.96,mobile,Mutare,2025-03-23 01:01:11,0
T01088,A1054,withdrawal,2694.3,4426.67,1732.37,mobile,Bulawayo,2025-05-12 18:12:48,0
T01089,A1090,withdrawal,2531.91,4398.73,1866.8199999999997,online,Mutare,2025-04-09 08:22:29,0
T01090,A1094,withdrawal,1093.12,6026.96,4933.84,ATM,Gweru,2025-04-20 11:02:17,0
T01091,A1030,transfer,2192.94,5039.79,2846.85,ATM,Mutare,2025-04-06 00:00:41,0
T01092,A1010,payment,3694.69,4612.69,917.9999999999995,mobile,Masvingo,2025-05-17 00:28:38,0
T01093,A1007,deposit,1208.44,927.52,2135.96,mobile,Harare,2025-04-25 01:46:05,0
T01094,A1062,payment,5435.44,4032.55,-1402.8899999999994,branch,Mutare,2025-03-26 14:43:34,1
T01095,A1084,transfer,5198.19,5506.44,308.25,mobile,Mutare,2025-05-06 09:30:53,0
T01096,A1031,deposit,4655.85,2878.76,7534.610000000001,mobile,Masvingo,2025-03-22 12:32:01,0
T01097,A1033,transfer,3630.0,8780.65,5150.65,mobile,Harare,2025-03-30 22:50:27,0
T01098,A1060,transfer,2145.95,2158.94,12.990000000000236,mobile,Mutare,2025-05-20 08:15:16,0
T01099,A1046,withdrawal,3080.86,3702.39,621.5299999999997,ATM,Masvingo,2025-04-16 14:21:49,0
T01100,A1047,deposit,2086.53,2235.68,4322.21,ATM,Masvingo,2025-03-31 18:59:07,0
T01101,A1020,withdrawal,2860.68,7324.01,4463.33,online,Harare,2025-05-18 09:05:08,0
T01102,A1097,withdrawal,5959.19,4786.36,-1172.83,branch,Mutare,2025-04-21 22:49:14,1
T01103,A1086,transfer,1715.29,6492.9,4777.61,ATM,Bulawayo,2025-04-16 22:41:22,0
T01104,A1093,payment,1338.03,7179.7,5841.67,branch,Gweru,2025-04-23 04:18:13,0
T01105,A1074,transfer,4832.19,8931.86,4099.670000000001,branch,Mutare,2025-04-09 02:17:20,0
T01106,A1074,deposit,2948.46,8983.41,11931.869999999999,online,Masvingo,2025-05-13 07:22:18,0
T01107,A1075,payment,2897.81,2439.16,-458.6500000000001,mobile,Masvingo,2025-04-27 04:12:47,1
T01108,A1050,transfer,5036.62,6347.61,1310.9899999999998,online,Harare,2025-05-05 12:55:01,0
T01109,A1041,transfer,902.37,3304.73,2402.36,branch,Gweru,2025-03-26 03:46:56,0
T01110,A1050,transfer,1851.68,7079.35,5227.67,ATM,Masvingo,2025-05-14 03:26:52,0
T01111,A1062,withdrawal,4653.95,1368.03,-3285.92,branch,Bulawayo,2025-04-19 06:09:11,1
T01112,A1020,withdrawal,988.99,1256.42,267.43000000000006,mobile,Harare,2025-05-04 00:05:17,0
T01113,A1077,deposit,918.22,4318.4,5236.62,ATM,Bulawayo,2025-05-18 12:03:23,0
T01114,A1010,payment,977.47,608.57,-368.9,branch,Harare,2025-04-02 06:35:21,1
T01115,A1021,withdrawal,2182.7,5362.39,3179.6900000000005,mobile,Bulawayo,2025-04-20 16:48:59,0
T01116,A1052,payment,3829.25,9209.27,5380.02,online,Gweru,2025-04-11 05:29:31,0
T01117,A1049,deposit,2807.41,2367.18,5174.59,branch,Mutare,2025-04-19 05:08:38,0
T01118,A1013,deposit,3065.81,6419.39,9485.2,online,Harare,2025-05-10 10:10:50,0
T01119,A1077,deposit,3299.83,7293.7,10593.529999999999,mobile,Masvingo,2025-03-26 01:21:19,0
T01120,A1014,transfer,4832.32,9504.39,4672.07,ATM,Gweru,2025-03-25 05:27:45,0
T01121,A1039,payment,4285.89,3249.88,-1036.0100000000002,branch,Mutare,2025-03-26 18:06:55,1
T01122,A1028,deposit,3666.83,689.73,4356.5599999999995,branch,Mutare,2025-03-29 01:24:38,0
T01123,A1055,payment,4750.64,5867.26,1116.62,mobile,Mutare,2025-05-16 03:59:50,0
T01124,A1014,transfer,2228.7,6813.57,4584.87,online,Mutare,2025-04-23 14:13:38,0
T01125,A1013,withdrawal,1790.83,3954.88,2164.05,branch,Mutare,2025-03-24 01:50:49,0
T01126,A1069,payment,4051.82,5532.98,1481.1599999999994,branch,Harare,2025-03-26 19:50:00,0
T01127,A1099,payment,3485.72,3115.28,-370.4399999999996,branch,Bulawayo,2025-04-22 18:32:16,1
T01128,A1020,withdrawal,4955.5,9732.91,4777.41,mobile,Gweru,2025-04-09 06:25:23,0
T01129,A1097,payment,1161.88,2996.33,1834.4499999999998,online,Mutare,2025-05-03 14:36:17,0
T01130,A1065,payment,1900.58,7303.2,5402.62,branch,Harare,2025-05-15 07:32:37,0
T01131,A1062,payment,4284.87,3695.63,-589.2399999999998,mobile,Mutare,2025-05-11 14:06:27,1
T01132,A1087,payment,5922.68,2020.51,-3902.17,branch,Masvingo,2025-05-10 16:03:25,1
T01133,A1031,deposit,1051.55,1616.3,2667.85,online,Gweru,2025-04-17 11:52:46,0
T01134,A1086,payment,5888.6,4784.05,-1104.5500000000002,mobile,Bulawayo,2025-03-27 21:30:59,1
T01135,A1036,deposit,1073.07,3968.97,5042.04,online,Gweru,2025-03-24 00:06:09,0
T01136,A1022,withdrawal,378.73,2170.23,1791.5,branch,Gweru,2025-04-04 10:25:15,0
T01137,A1036,deposit,3728.67,6325.35,10054.02,mobile,Bulawayo,2025-04-21 12:59:27,0
T01138,A1078,payment,859.16,4735.32,3876.16,ATM,Masvingo,2025-04-09 08:58:28,0
T01139,A1076,transfer,3698.17,1860.92,-1837.25,ATM,Mutare,2025-04-22 23:02:02,1
T01140,A1014,payment,5430.39,3704.34,-1726.0500000000002,branch,Gweru,2025-04-18 20:16:46,1
T01141,A1041,transfer,2884.72,6449.19,3564.47,mobile,Gweru,2025-05-12 15:11:42,0
T01142,A1093,withdrawal,4416.43,273.04,-4143.39,ATM,Harare,2025-04-19 03:09:41,1
T01143,A1010,transfer,3553.14,8096.37,4543.23,ATM,Bulawayo,2025-04-24 05:33:24,0
T01144,A1078,payment,2623.18,9906.51,7283.33,mobile,Harare,2025-05-01 22:46:58,0
T01145,A1062,withdrawal,860.89,7319.66,6458.7699999999995,mobile,Bulawayo,2025-03-22 15:14:25,0
T01146,A1097,transfer,2048.35,2656.27,607.9200000000001,mobile,Bulawayo,2025-05-10 08:09:01,0
T01147,A1085,transfer,1784.65,7418.82,5634.17,branch,Mutare,2025-05-11 22:55:29,0
T01148,A1025,payment,5802.08,1964.44,-3837.64,ATM,Harare,2025-04-27 13:18:45,1
T01149,A1020,transfer,4462.56,3639.42,-823.1400000000003,mobile,Gweru,2025-03-26 12:10:39,1
T01150,A1024,payment,2373.35,3192.05,818.7000000000003,mobile,Gweru,2025-05-17 04:28:39,0
T01151,A1014,transfer,520.91,5718.17,5197.26,branch,Mutare,2025-04-16 12:11:16,0
T01152,A1033,transfer,391.08,8237.58,7846.5,online,Harare,2025-04-23 01:39:19,0
T01153,A1098,withdrawal,4258.99,4912.06,653.0700000000006,mobile,Masvingo,2025-05-15 12:16:31,0
T01154,A1029,payment,5551.85,2946.32,-2605.53,mobile,Masvingo,2025-03-29 22:52:19,1
T01155,A1012,payment,257.61,5833.87,5576.26,online,Masvingo,2025-03-30 08:51:45,0
T01156,A1029,deposit,1780.71,6468.6,8249.310000000001,mobile,Gweru,2025-04-12 16:49:14,0
T01157,A1053,deposit,4922.08,5767.11,10689.189999999999,mobile,Mutare,2025-04-28 13:24:45,0
T01158,A1093,transfer,4549.95,6716.51,2166.5600000000004,ATM,Gweru,2025-04-07 13:44:05,0
T01159,A1012,payment,4309.08,2354.28,-1954.7999999999997,branch,Mutare,2025-05-13 16:00:51,1
T01160,A1071,transfer,5574.8,4537.1,-1037.6999999999998,online,Bulawayo,2025-03-31 16:11:44,1
T01161,A1095,transfer,5865.16,8362.16,2497.0,mobile,Bulawayo,2025-04-30 18:00:55,0
T01162,A1086,payment,2937.7,1039.89,-1897.8099999999997,mobile,Mutare,2025-04-10 16:18:37,1
T01163,A1093,withdrawal,1451.98,1395.13,-56.84999999999991,online,Mutare,2025-04-23 02:58:24,1
T01164,A1088,payment,5219.51,8909.1,3689.59,online,Gweru,2025-04-23 16:23:35,0
T01165,A1034,deposit,4639.03,3436.63,8075.66,branch,Masvingo,2025-04-27 12:11:32,0
T01166,A1060,payment,1161.31,4006.09,2844.78,mobile,Mutare,2025-05-03 01:48:39,0
T01167,A1063,payment,5451.54,6002.65,551.1099999999997,ATM,Mutare,2025-05-10 19:08:19,0
T01168,A1015,transfer,447.24,1857.1,1409.86,online,Gweru,2025-04-28 15:49:54,0
T01169,A1006,transfer,6240.74,1531.11,-4709.63,mobile,Gweru,2025-05-20 20:00:55,1
T01170,A1085,payment,2015.95,8690.71,6674.759999999999,branch,Masvingo,2025-05-08 12:42:02,0
T01171,A1063,deposit,2505.08,9122.57,11627.65,online,Gweru,2025-03-31 21:02:16,0
T01172,A1057,withdrawal,149.22,7337.12,7187.9,online,Masvingo,2025-04-30 02:46:52,0
T01173,A1060,transfer,1191.23,8636.76,7445.530000000001,branch,Bulawayo,2025-04-03 17:57:08,0
T01174,A1015,deposit,1427.39,7331.81,8759.2,ATM,Bulawayo,2025-04-06 04:01:57,0
T01175,A1015,withdrawal,1163.08,4977.4,3814.3199999999997,branch,Gweru,2025-05-20 14:30:01,0
T01176,A1098,payment,94.56,414.53,319.96999999999997,ATM,Gweru,2025-04-26 17:47:57,0
T01177,A1061,transfer,1652.1,7183.7,5531.6,online,Harare,2025-05-06 07:36:58,0
T01178,A1084,deposit,4142.53,1373.02,5515.549999999999,branch,Bulawayo,2025-04-01 21:34:54,0
T01179,A1035,payment,2660.06,2225.03,-435.02999999999975,ATM,Gweru,2025-04-22 09:40:53,1
T01180,A1088,transfer,2562.44,8034.58,5472.139999999999,mobile,Harare,2025-05-11 21:04:05,0
T01181,A1095,transfer,4032.61,7457.14,3424.53,ATM,Bulawayo,2025-05-20 17:24:12,0
T01182,A1058,deposit,1674.52,1287.27,2961.79,branch,Harare,2025-04-11 07:14:20,0
T01183,A1007,payment,927.25,2752.29,1825.04,branch,Masvingo,2025-04-02 15:31:51,0
T01184,A1013,withdrawal,2909.05,5715.83,2806.7799999999997,mobile,Mutare,2025-04-19 13:43:08,0
T01185,A1015,transfer,951.44,4328.55,3377.11,mobile,Mutare,2025-04-19 02:19:46,0
T01186,A1029,payment,3328.09,7631.51,4303.42,ATM,Bulawayo,2025-03-25 10:13:18,0
T01187,A1005,withdrawal,4993.58,7204.97,2211.3900000000003,mobile,Mutare,2025-05-03 16:31:42,0
T01188,A1078,payment,981.98,1056.03,74.04999999999995,mobile,Masvingo,2025-04-04 07:52:00,0
T01189,A1092,payment,3096.37,2261.59,-834.7799999999997,ATM,Masvingo,2025-03-26 23:24:01,1
T01190,A1043,payment,45.99,1870.14,1824.15,ATM,Masvingo,2025-03-27 07:47:31,0
T01191,A1069,withdrawal,1218.05,1305.33,87.27999999999997,ATM,Masvingo,2025-05-03 05:35:22,0
T01192,A1085,deposit,3802.78,6117.4,9920.18,online,Masvingo,2025-05-07 03:29:04,0
T01193,A1022,payment,1683.19,2449.0,765.81,online,Masvingo,2025-03-29 13:20:20,0
T01194,A1046,transfer,82.92,1486.3,1403.3799999999999,online,Masvingo,2025-05-18 00:45:18,0
T01195,A1009,withdrawal,4486.84,8125.22,3638.38,ATM,Harare,2025-05-20 05:27:24,0
T01196,A1050,payment,1713.35,9390.59,7677.24,mobile,Gweru,2025-05-08 12:15:04,0
T01197,A1061,deposit,1430.34,9355.8,10786.14,ATM,Bulawayo,2025-04-15 05:59:34,0
T01198,A1005,withdrawal,3171.42,8972.05,5800.629999999999,branch,Harare,2025-04-14 00:53:59,0
